T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,datetime
174.744897959184,122.718253968254,139.838435374149,128.500566893424,132.667233560091,111.663832199547,134.835600907029,163.605442176871,48.5969387755102,123.696145124716,141.326530612245,108.985260770975,140.221088435374,128.698979591837,109.452947845805,156.774376417233,172.392290249433,161.833900226757,192.998866213152,126.119614512472,116.935941043084,95.5073696145124,71.9489742240926,118.424036281179,86.9189342403628,53.4324039978958,58.4183673469388,116.794217687075,165.036848072562,190.178571428572,131.774376417234,181.136621315193,116.950113378685,167.842970521542,127.791950113379,64.9092970521541,77.2108843537414,177.267573696145,95.8191609977324,114.257369614513,127.990362811791,156.760204081633,153.032879818594,116.638321995465,89.5408163265306,108.049886621315,174.744897959184,155.144557823129,126.771541950113,141.326530612245,91.8990005260389,170.568122041031,73.9742240925828,114.729089952657,58.5349815886376,88.9926354550238,122.948448185166,130.207785376118,87.1383482377695,124.210941609679,123.895318253551,127.507183830923,89.8474487112047,76.8542872172541,170.844292477643,158.179905312993,196.149001420663,250.894266175697,117.740662809048,110.455023671752,81.7267227774855,92.2014729089953,75.8764631575935,66.3488962128775,144.279326670174,89.0846922672278,116.793792740663,112.101131878317,92.1116526568545,120.436612309311,44.9105733824304,69.9500263019464,168.766438716465,102.577590741715,87.4539715938981,83.4429247764334,126.95949500263,52.4986849026827,38.7822198842714,125.854813256181,92.1620199894792,125.052603892688,121.620199894792,118.424513413993,184.626512361915,138.755917937927,111.007364544976,148.408732246186,90.6891109942135,77.9721199368753,97.6190476190476,128.550170068027,64.8809523809523,155.428004535147,108.886054421769,105.513038548753,111.933106575964,121.40022675737,180.839002267574,193.778344671202,92.1116526568545,1996-09-09
180.994897959184,123.030045351474,137.953514739229,127.225056689342,141.128117913832,115.235260770975,131.051587301587,179.761904761905,61.6071428571428,124.815759637188,137.65589569161,106.25,134.041950113379,137.386621315193,106.816893424036,153.897392290249,166.751700680272,176.162131519274,190.589569160998,114.271541950113,116.043083900227,111.366213151927,73.0405049973698,146.025684953975,115.688775510204,53.8926880589164,61.4512471655329,106.306689342404,159.679705215419,177.18253968254,120.62074829932,204.818594104308,116.765873015873,189.0589569161,128.231292517007,79.9461451247166,109.807256235828,184.424603174603,122.363945578231,110.232426303855,126.899092970522,137.740929705215,146.938775510204,112.797619047619,88.2511337868481,60.7284580498866,180.994897959184,136.522108843537,124.957482993197,137.65589569161,92.780115728564,158.298264071541,68.2403997895845,118.595476065229,55.4839558127301,73.1194108364019,122.211993687533,151.735928458706,83.2982640715413,121.659652814308,170.436612309311,118.069437138348,83.4429247764334,84.6922672277748,157.548658600737,149.316149395055,190.334034718569,234.705418200947,112.822198842714,116.557075223566,82.9300368227249,97.9484481851658,109.771173066807,85.8364018937401,140.373487638085,65.3231203054605,110.073645449763,122.514466070489,119.897422409258,143.700683850605,43.4376643871646,62.7564439768543,148.640797718351,86.2657319634851,102.02524986849,81.6675433982114,127.617043661231,55.2077853761179,42.3198316675434,128.077327722251,95.6338769068912,119.818516570226,113.466596528143,120.291951604419,140.595831529175,147.724881641241,98.23776959495,143.358758548132,91.7148869016308,88.6770120988954,100.127551020408,152.636054421769,70.124716553288,147.463151927438,108.035714285714,138.066893424036,128.784013605442,117.148526077098,182.142857142857,179.166666666667,119.897422409258,1996-09-16
176.062925170068,128.670634920635,129.209183673469,145.748299319728,148.738662131519,133.163265306123,131.136621315193,175.609410430839,84.9773242630385,113.534580498866,154.180839002268,109.183673469388,151.034580498866,137.074829931973,120.181405895692,160.685941043084,190.433673469388,195.238095238095,184.452947845805,123.540249433107,116.128117913832,113.236961451247,75.8285113098369,179.889455782313,121.513605442177,58.4692267227775,53.3163265306123,113.789682539682,157.114512471655,180.753968253968,100.666099773243,197.009637188209,124.893707482993,201.828231292517,146.499433106576,76.4030612244898,135.076530612245,196.584467120181,121.173469387755,126.643990929705,134.126984126984,160.388321995465,157.738095238095,118.976757369614,117.998866213152,99.3055555555557,176.062925170068,128.883219954648,145.535714285714,154.180839002268,111.586007364545,175.355076275644,70.7653866386113,129.537085744345,56.5228826933193,102.354024197791,132.719621251973,161.927932667017,103.221988427144,148.790110468175,132.614413466596,130.931088900579,86.9805365597055,100.526038926881,180.02367175171,144.502893214098,204.734350341925,158.364018937401,122.054182009469,121.935823250921,96.2059442398738,99.7501315097317,91.3203577064702,90.5707522356654,135.455023671752,89.6896370331405,128.182535507628,127.275118358759,112.046291425565,163.666097685786,55.8916359810627,73.2903734876382,200.946870068385,140.518148342977,108.87690689111,91.3598106259863,152.485533929511,89.5603638614836,83.850604944766,137.611783271962,103.090478695423,132.272488164124,168.834430142388,134.218832193582,165.610205155181,151.144134665965,78.2219884271436,148.198316675434,95.6601788532352,92.7275118358758,129.591836734694,159.651360544218,53.5005668934241,152.848639455782,117.049319727891,141.87925170068,130.257936507936,120.663265306122,203.996598639456,158.375850340136,112.046291425565,1996-09-23
176.629818594104,128.869047619048,136.309523809524,140.816326530612,125.524376417233,117.020975056689,140.036848072562,166.482426303855,69.2743764172337,114.384920634921,147.037981859411,113.492063492064,137.528344671202,128.018707482993,114.880952380952,161.281179138322,177.706916099773,162.089002267574,184.3679138322,122.959183673469,101.799886621315,115.263605442177,73.0536559705419,197.278911564626,120.450680272109,54.2872172540768,48.9795918367347,107.624716553288,159.155328798186,194.982993197279,116.000566893424,174.560657596372,127.246315192744,158.262471655329,146.797052154195,86.4370748299319,123.511904761905,178.996598639456,119.274376417234,105.102040816327,93.9058956916099,171.173469387755,149.078798185941,108.333333333333,122.916666666667,96.3860544217688,176.629818594104,142.148526077097,136.748866213152,147.037981859411,97.4224092582849,158.324566017885,81.8275916363389,120.804839558127,57.0489216201999,92.3461336138875,135.31036296686,148.619147816938,85.757496054708,140.320883745397,141.964755391899,114.676486059968,89.308258811152,96.3308784850078,174.60547080484,156.98316675434,216.18884797475,244.97632824829,118.648079957917,110.44187269858,91.8266701735929,98.5796948974224,86.8490268279853,87.2172540768017,144.410836401894,85.3761178327195,130.142030510258,122.185691741189,106.273014203051,87.9537085744345,62.493424513414,66.7674907943188,191.017885323514,101.617569700158,103.39295107838,91.5570752235665,138.177275118359,148.844950920926,96.3440294581798,104.045847692049,109.705418200947,130.076275644398,146.186217780116,124.566017885323,197.672277748553,145.370857443451,86.8884797475012,149.302998421883,97.1067859021567,72.7248816412414,145.643128810353,160.211167800454,50.6660997732426,158.248299319728,116.850907029478,147.49149659864,122.576530612245,121.116780045352,185.133219954648,147.363945578231,106.273014203051,1996-09-30
169.557823129252,91.8083900226758,132.327097505669,124.617346938775,139.073129251701,105.78231292517,111.238662131519,154.492630385487,86.139455782313,98.5827664399092,135.799319727891,108.886054421769,133.971088435374,120.422335600907,111.026077097506,153.387188208617,163.477891156463,158.106575963719,170.93253968254,104.435941043084,100.977891156463,112.443310657596,53.59021567596,198.710317460317,103.59977324263,51.7227774855339,49.68820861678,101.743197278911,163.109410430839,182.199546485261,105.045351473923,153.004535147392,127.600623582766,187.089002267574,128.1320861678,86.7772108843538,133.999433106576,173.12925170068,110.926870748299,98.9087301587302,92.6729024943312,149.503968253968,148.299319727891,107.908163265306,108.971088435374,90.9438775510204,169.557823129252,132.412131519274,126.119614512472,135.799319727891,88.9794844818517,153.629668595476,70.0552340873225,119.621251972646,45.6996317727512,77.1173066806944,126.578116780642,143.569174118885,85.1262493424513,124.907943187796,128.248290373488,132.943187795897,77.1173066806944,84.850078905839,162.572330352446,153.353498158864,146.593897948448,248.145712782746,130.589163598106,109.587059442399,82.6495274595898,87.3619147816938,70.7259337190952,82.2724881641241,132.259337190952,79.6685954760652,121.173066806944,111.125723303524,96.3834823776959,92.1642565495424,35.70489216202,69.3056286165177,169.279326670174,86.9805365597055,88.5849552866913,77.8669121514992,135.336664913204,149.355602314571,124.421357180431,112.40136770121,100.723303524461,115.79431877959,151.196738558653,121.370331404524,172.304050499737,135.63913729616,72.0278800631247,138.190426091531,93.4508153603368,92.3198316675434,137.216553287982,137.889739229025,47.1230158730159,143.764172335601,103.826530612245,129.549319727891,111.918934240363,111.621315192744,177.480158730159,140.136054421769,96.3834823776959,1996-10-07
179.946145124717,122.902494331066,144.543650793651,130.102040816327,127.02664399093,149.914965986395,126.119614512472,159.013605442177,68.9342403628117,117.304421768707,141.298185941043,112.046485260771,129.081632653061,80.3854875283447,114.002267573696,183.843537414966,160.076530612245,173.072562358277,182.213718820862,108.956916099773,94.515306122449,110.175736961451,74.8027354024198,181.335034013606,100.240929705215,49.0794318779589,51.5731292517007,99.3764172335602,154.776077097506,153.826530612245,110.048185941043,158.801020408163,186.663832199546,201.133786848073,142.885487528345,72.6190476190476,128.75566893424,175.651927437642,112.301587301587,101.700680272109,130.257936507937,161.507936507937,149.971655328798,118.353174603175,103.188775510204,92.4178004535147,179.946145124717,149.985827664399,131.023242630386,141.298185941043,81.0757496054708,170.778537611783,69.1741188847975,100.19726459758,56.4834297738033,85.0999473961074,127.172147133446,149.395055234087,83.022093634929,121.514992109416,116.504471330879,138.006312467123,78.4718569174119,85.0867964229354,173.001052077854,142.506181852015,186.625460284061,250.894266175697,116.201998947922,119.108364018937,84.7974750131511,95.8574434508154,85.7837980010521,90.5444502893214,125.13150973172,83.9426617569701,118.187795896896,126.354550236718,96.383482377696,144.568648079958,58.6878430137617,70.2524986849026,170.015781167806,86.520252498685,104.786954234613,84.771173066807,129.300368227249,92.9773803261442,97.3435034192531,131.562335612835,142.332982640715,122.225144660705,144.423987375066,110.297211993688,153.697660021399,129.418726985797,75.7101525512887,138.690163072067,86.0073645449762,92.7801157285639,161.267006802721,151.211734693878,52.8911564625851,150.141723356009,108.545918367347,133.58843537415,121.145124716553,117.233560090703,181.079931972789,150.878684807256,96.383482377696,1996-10-14
188.988095238095,121.442743764172,142.389455782313,137.684240362812,150.297619047619,120.351473922903,146.612811791383,169.274376417233,72.2647392290249,122.845804988662,136.238662131519,110.487528344671,136.040249433107,138.492063492063,126.998299319728,172.094671201814,160.175736961451,189.37074829932,204.138321995465,121.839569160998,109.325396825397,115.986394557823,71.0152551288795,208.645124716553,115.688775510204,77.5512887953709,60.1757369614513,103.996598639456,147.902494331066,121.116780045351,125.170068027211,180.484693877551,152.281746031746,159.220226316022,134.52380952381,71.655328798186,129.634353741497,187.840136054422,125.566893424036,104.577664399093,110.643424036281,139.115646258503,153.727324263039,114.753401360544,106.023242630385,128.798185941043,188.988095238095,149.348072562358,135.700113378685,136.238662131519,114.22935297212,185.744345081536,73.3692793266701,97.3457399793164,52.2093634928985,77.0337487967306,121.764860599684,165.954367017717,87.9931614939507,129.484481851657,140.820620725934,135.244608100999,81.5754865860074,86.2835349815887,176.867438190426,167.766964755392,193.621778011573,249.842188321936,124.421357180431,130.22093634929,87.1975276170437,111.625460284061,77.8800631246712,80.5760126249343,136.980536559705,86.6912151499211,101.209889531825,129.431877958969,101.63072067333,152.367175170963,46.2519726459758,71.7254076801683,186.507101525513,95.7127827459232,91.9779063650709,92.1225670699631,143.161493950553,137.07259337191,99.2898474487111,138.96633350868,95.0552340873224,130.61546554445,159.902682798527,120.291951604419,194.752761704366,147.97475013151,81.3256180957391,142.503945291952,87.7695949500263,57.3776959495002,172.633219954648,162.733843537415,57.7664399092971,155.668934240363,105.371315192744,139.030612244898,106.25,89.2857142857142,183.715986394558,191.39739229025,101.63072067333,1996-10-21
174.631519274376,127.636054421769,140.320294784581,141.992630385488,140.717120181406,128.061224489796,148.866213151927,169.557823129252,85.8985260770975,123.483560090703,142.559523809524,128.58560090703,110.430839002268,128.557256235828,124.036281179138,170.450680272109,194.827097505669,198.852040816327,209.438775510204,113.463718820862,122.094671201814,115.447845804989,79.405576012625,210.813492063492,116.156462585034,58.9689637033141,58.234126984127,115.717120181406,161.947278911565,196.782879818594,128.174603174603,184.708049886621,142.368197278912,209.254535147392,141.935941043084,77.4659863945578,137.259070294785,139.625850340136,120.011337868481,107.65306122449,132.312925170068,146.655328798186,163.690476190476,116.595804988662,128.854875283447,110.303287981859,174.631519274376,143.098072562358,144.968820861678,142.559523809524,101.446607048922,188.584955286691,75.907417148869,117.898474487112,63.4665965281431,82.3776959495004,116.780641767491,171.40978432404,91.3203577064703,141.925302472383,138.703314045239,149.039978958443,91.3598106259863,104.563387690689,161.783271962125,167.701209889532,217.201472908995,278.116780641767,125.697001578117,120.620725933719,97.8892688058917,97.8958442924775,84.3503419253024,93.0168332456603,149.855339295108,85.3366649132036,104.103103629669,128.011572856391,104.260915307733,167.214623882167,60.3103629668596,71.9884271436086,146.760208554753,111.467648605997,102.301420305103,115.978432403998,147.698579694897,140.820620725934,81.8911099421358,153.91899000526,106.036296685955,132.469752761704,171.34402945818,133.600736454498,170.910047343503,154.339821146765,85.1657022619674,147.290899526565,102.748553392951,94.1741188847974,181.207482993197,152.954931972789,47.406462585034,152.862811791383,114.895124716553,148.483560090703,131.646825396825,133.43253968254,196.442743764172,115.702947845805,104.260915307733,1996-10-28
173.256802721088,121.130952380952,123.341836734694,124.943310657596,131.09410430839,119.897959183673,128.514739229025,166.992630385487,70.1247165532879,113.222789115646,104.761904761905,98.313492063492,134.708049886621,116.354875283447,116.071428571429,164.83843537415,168.90589569161,219.06179138322,183.347505668934,109.778911564626,68.2539682539682,111.337868480726,67.7406628090479,206.646825396825,111.522108843537,52.4855339295108,51.1763038548753,114.937641723356,162.769274376417,169.600340136054,122.519841269841,171.102607709751,136.947278911565,191.284013605442,137.159863945578,75.0283446712019,114.937641723356,171.074263038549,118.75,100.340136054422,112.131519274376,131.87358276644,132.879818594104,111.309523809524,104.719387755102,99.6740362811791,173.256802721088,142.672902494331,151.927437641723,104.761904761905,99.0268279852709,187.953708574435,65.8600736454498,118.556023145713,56.180957390847,80.431351920042,120.04208311415,141.096791162546,78.7217254076802,125.762756443977,132.338243029984,129.000132404356,100.933719095213,87.2830089426617,166.899000526039,159.652814308259,202.840610205155,249.539715938979,123.329826407154,117.069963177275,105.766701735929,96.9358232509205,80.7601262493424,86.4544976328249,135.099947396107,87.3356128353498,109.626512361915,118.385060494477,71.0237540571199,143.371909521305,49.9079431877959,76.2493424513414,177.985270910047,96.0284061020516,78.289979853067,85.2840610205155,123.605996843767,138.203577064703,64.3608627038401,136.309836927933,93.0299842188323,121.659652814308,161.007364544976,126.183587585481,176.998947922146,127.945817990531,67.1751709626513,141.359810625986,85.3389014732669,91.5044713308785,155.00283446712,153.110827664399,39.7675736961451,156.590136054422,107.100340136054,141.56746031746,81.0090702947845,100.793650793651,177.267573696145,117.290249433107,71.0237540571199,1996-11-04
179.776077097506,124.348072562358,140.561224489796,137.953514739229,135.827664399093,121.598639455782,122.151360544218,124.050453514739,73.7670068027211,116.992630385488,133.900226757369,108.489229024943,149.007936507937,121.669501133787,113.364512471655,112.726757369614,155.187074829932,191.340702947846,185.9410430839,113.392857142857,113.506235827664,101.785714285714,76.788532351394,209.807256235828,109.410430839002,51.9594950026302,54.6626984126985,119.316893424036,140.476190476191,181.71768707483,119.926303854875,156.278344671202,132.475907029478,187.783446712018,138.321995464853,94.827097505669,125.708616780045,191.695011337868,118.225623582767,130.612244897959,114.512471655329,144.246031746032,142.1910430839,107.723922902494,98.6111111111111,103.27380952381,179.776077097506,150.113378684807,129.393424036281,133.900226757369,86.0994213571804,164.150447133088,68.8979484481852,67.1357180431352,53.2877432930037,86.0862703840084,112.309310889006,132.325092056812,85.4418726985797,120.673329826407,127.788006312467,153.432403997896,72.9352972119937,112.886887614944,178.156233561284,156.075749605471,182.154129405576,244.765912677538,118.398211467649,112.677538137822,97.9352972119936,95.4234613361389,80.4971067859021,78.9584429247764,132.11467648606,79.6554445028932,121.1467648606,115.360336664913,95.0815360336665,136.296685954761,53.0904786954235,63.440294581799,171.896370331405,89.6896370331403,100.697001578117,86.533403471857,131.496580746975,117.440426986155,87.7301420305103,139.544976328248,99.0662809047869,119.147816938453,160.63913729616,119.739610731194,125.843898843072,139.400315623356,64.255654918464,134.521304576539,71.9884271436087,73.8054980014099,159.906462585034,162.66298185941,36.2386621315193,166.326530612245,102.862811791383,143.296485260771,115.022675736961,119.416099773243,184.793083900227,108.630952380953,95.0815360336665,1996-11-11
142.1910430839,119.090136054422,126.842403628118,163.846371882086,146.797052154195,124.277210884354,95.7199546485262,186.267006802721,58.9710884353742,111.933106575964,139.625850340136,94.7845804988663,133.58843537415,119.642857142857,111.933106575964,147.590702947846,189.427437641723,212.981859410431,191.87925170068,110.742630385488,129.294217687075,108.319160997732,51.3019463440295,221.215986394558,100.836167800454,66.5965281430826,46.4143990929705,109.509637188208,132.18537414966,156.335034013605,116.298185941043,126.24716553288,100.573979591837,184.141156462585,131.476757369614,83.8293650793651,112.868480725623,187.230725623583,116.709183673469,100.666099773243,121.641156462585,153.231292517007,148.015873015873,91.1139455782313,100.722789115646,92.0918367346938,142.1910430839,143.225623582766,130.555555555556,139.625850340136,91.951604418727,160.757496054708,62.9537085744345,117.937927406628,51.3282482903734,101.788532351394,101.867438190426,138.492898474487,79.405576012625,124.210941609679,117.227774855339,133.179905312993,80.2077853761178,100.965985201726,169.739610731194,154.918463966334,167.924776433456,259.324039978958,88.7033140452393,112.019989479221,88.8940031562335,98.5139400315623,85.9810625986322,73.158863755918,129.287217254077,72.5670699631774,113.019463440295,124.73698053656,84.4029458179906,152.380326144135,43.8979484481851,68.2009468700683,184.876380852183,87.3750657548659,92.2803787480273,88.1115202524986,89.4660704892162,118.805891635981,82.0752235665439,139.281956864808,88.8085218306155,132.390846922672,151.82798527091,120.541820094687,155.983692793267,138.874276696475,62.0594423987375,132.693319305629,82.7064702788008,79.7738032614414,152.791950113379,169.387755102041,36.125283446712,182.624716553288,104.506802721088,149.078798185941,114.158163265306,76.516439909297,133.517573696145,80.31462585034,84.4029458179906,1996-11-18
166.935941043084,149.815759637188,164.427437641723,171.825396825397,156.604308390023,162.528344671202,150.765306122449,217.81462585034,85.4024943310658,130.215419501134,159.651360544218,138.803854875283,161.125283446712,137.159863945578,145.507369614512,175.170068027211,246.471088435374,211.706349206349,215.858843537415,134.112811791383,137.65589569161,129.294217687075,91.3488962128775,298.894557823129,138.832199546485,51.841136244082,63.6479591836734,130.201247165533,176.544784580499,184.155328798186,143.466553287982,162.556689342404,153.28089569161,223.568594104308,153.103741496599,95.124716553288,149.362244897959,215.78798185941,96.797052154195,119.68537414966,124.560657596372,169.727891156463,172.094671201814,137.244897959184,139.569160997732,120.450680272109,166.935941043084,147.774943310658,168.452380952381,159.651360544218,124.00276259899,122.536115971902,87.8112844296057,140.046949868848,70.373094003514,150.672936191836,128.695423461336,153.355734718927,102.248816412414,108.258811152025,171.149001420663,177.948054550594,94.7396107311941,124.489348606355,203.934377538496,128.513546396991,216.688584955287,269.147816938453,125.013150973172,125.841662283009,99.7194906368649,92.1094160967912,130.03783663211,102.474619516402,153.119017201831,93.9768542872173,123.290373487638,145.778537611783,112.574566912509,196.330878485008,81.4462134143506,74.3819042609154,219.978564808354,111.046817464492,118.7818262497,113.021700000358,183.747633719453,145.557207627922,108.787086638969,143.1242775911,112.243556023146,146.753946186576,183.179905312993,134.324039978958,146.883219358233,158.14268895354,82.800763651068,152.761704366123,101.249342451341,92.1883219358233,171.201814058957,185.62925170068,52.2392290249433,222.137188208617,83.5541265427791,208.574263038549,142.318594104308,130.555555555556,209.155328798186,108.715986394558,112.574566912509,1996-11-25
178.656462585034,132.468820861678,155.484693877551,146.811224489796,156.916099773243,178.642290249433,134.793083900227,224.291383219955,65.0651927437641,116.87925170068,150.722789115646,106.887755102041,165.759637188209,119.047619047619,119.912131519274,159.963151927438,241.794217687075,210.770975056689,214.498299319728,124.801587301587,121.598639455782,124.475623582766,80.0105207785376,303.670634920635,116.057256235828,50.8416622830089,64.2148526077098,115.816326530612,161.904761904762,185.204081632653,115.46201814059,115.504535147392,128.266723356009,167.488662131519,145.790816326531,95.1388888888889,136.550453514739,190.136054421769,130.059523809524,108.942743764172,84.3537414965987,163.364512471655,159.126984126984,125.354308390023,115.561224489796,112.840136054422,178.656462585034,167.006802721088,131.363378684807,150.722789115646,94.0294581799053,153.366649132036,70.7127827459232,135.205155181483,55.6943713834824,124.947396107312,133.114150447133,139.807995791689,81.7464492372436,105.536559705418,165.136770120989,156.141504471331,97.6985796948974,100.052603892688,120.910047343503,174.197790636507,216.820094687007,259.626512361915,129.352972119937,129.931614939505,91.938453445555,105.273540241978,137.256706996318,55.7075223566544,146.436086270384,90.7680168332456,121.120462914256,127.09100473435,100.315623356128,161.059968437664,61.7832719621252,79.6422935297212,182.732772225145,102.577590741715,109.061020515518,116.162546028406,131.91741188848,129.497632824829,88.0720673329826,161.165176223041,130.746975276171,142.964229352972,122.001578116781,132.759074171489,150.249868490268,143.884797475013,97.277748553393,156.286165176223,99.3029984218831,88.8216728037875,157.752267573696,216.794217687075,29.7760770975057,187.542517006803,111.181972789116,199.135487528345,133.163265306122,123.086734693878,189.342403628118,94.7137188208616,100.315623356128,1996-12-02
207.157029478458,142.34693877551,159.126984126984,146.371882086168,155.867346938775,184.934807256236,142.998866213152,205.62641723356,81.56179138322,120.138888888889,154.22335600907,114.824263038549,158.149092970522,129.265873015873,123.370181405896,167.290249433107,225.538548752834,125.538548752834,219.019274376417,131.108276643991,123.398526077097,125.46768707483,79.6028406102051,333.007369614513,160.714285714286,52.2751183587586,58.2766439909297,119.37358276644,168.28231292517,205.413832199546,105.201247165533,156.916099773243,181.724773242631,240.802154195011,150.269274376417,98.7103174603175,142.857142857143,181.958616780045,136.621315192744,116.56746031746,97.4631519274376,181.335034013605,161.522108843537,132.596371882086,122.576530612245,106.788548752835,207.157029478458,155.598072562358,149.503968253968,154.22335600907,67.5039452919516,123.921620199895,76.6833245660178,140.057864281957,66.3729615991584,116.977906365071,133.929510783798,173.882167280379,107.325092056812,133.048395581273,170.647027880063,154.05049973698,95.8442924776433,110.9021567596,170.094687006839,171.291425565492,161.138874276696,296.01525512888,159.521304576539,137.835349815886,97.3172014729091,120.252498684903,153.208837453972,93.3587585481325,152.814308258811,93.4376643871645,156.706996317728,131.628090478695,107.719621251973,170.778537611783,65.1499210941609,73.8690163072067,209.00841662283,112.217254076802,108.863755917938,116.386112572331,86.0096011050397,116.583377169911,83.0089426617568,148.10625986323,156.529145061496,148.592845870594,135.63913729616,136.638611257233,188.506049447659,145.239347711731,81.9963177275119,170.120988953183,103.208837453971,94.5686480799579,169.571995464853,246.343537414966,31.1366213151928,212.273242630385,117.03514739229,216.298185941043,148.384353741497,123.086734693878,206.56179138322,71.1451247165533,107.719621251973,1996-12-09
204.861111111111,172.789115646259,200.099206349206,172.165532879819,160.62925170068,257.950680272109,183.248299319728,304.946145124717,60.9977324263038,153.245464852608,196.258503401361,148.823696145125,199.277210884354,160.402494331066,173.030045351474,206.760204081633,326.431405895692,240.660430839002,194.827097505669,172.208049886621,152.35260770975,165.221088435374,107.706470278801,390.603741496599,193.154761904762,68.9505523408732,81.4625850340136,142.34693877551,215.674603174603,263.534580498866,102.607709750567,221.882086167801,204.634353741497,290.30612244898,199.319727891157,123.469387755102,121.357709750567,259.948979591837,155.130385487528,157.794784580499,161.295351473923,210.671768707483,208.574263038549,161.026077097506,159.467120181406,159.934807256236,204.861111111111,204.435941043084,198.625283446712,196.258503401361,115.807469752762,270.068385060494,95.0815360336665,163.203577064703,74.4739610731194,181.58863755918,154.366123093109,203.077327722251,131.838506049448,174.789584429248,198.198316675434,195.528669121515,128.91899000526,186.362440820621,216.504471330879,221.817464492372,245.186743819043,297.396107311941,224.763282482904,165.123619147817,101.814834297738,137.519726459758,202.314571278274,93.4376643871646,201.170436612309,110.520778537612,149.329300368227,172.159389794845,146.712256706996,239.49237243556,105.825881115203,71.7648605996843,283.824302998422,139.926354550237,163.032614413467,152.524986849027,182.338243029984,55.0499736980536,78.5376117832719,155.865334034718,142.109416096791,185.007890583903,139.873750657549,162.453971593898,258.692793266702,203.077327722252,107.680168332457,195.936349289847,118.976854287217,123.895318253551,174.206349206349,329.010770975057,47.4348072562358,269.175170068027,161.56462585034,286.692176870748,222.448979591837,162.627551020408,254.917800453515,121.72619047619,146.712256706996,1996-12-16
130.870634682069,103.358843537415,115.550339897488,107.752267573696,102.777777777778,120.521541950113,120.521541950113,135.969387755102,27.281746031746,95.9750566893423,104.010770975057,90.4336734693878,112.953514739229,97.406462585034,97.0804988662131,121.357709750567,156.037414965986,162.414965986395,160.700113378685,113.236961451247,97.6190476190476,62.9109977324263,52.9458179905314,197.463151927438,96.4710884353742,32.9168858495529,57.6530612244898,88.4637188208617,116.666666666667,137.769274376417,76.5022675736961,119.501133786848,91.0572562358277,167.701247165533,95.2947845804989,89.2181403510027,37.0781176752658,119.098344229854,98.9937641723356,95.4931972789115,105.059523809524,145.15306122449,123.044217687075,93.3106575963719,86.6496598639455,94.6145124716553,130.870634682069,119.359410430839,106.703514739229,104.010770975057,77.3145712782746,124.947396107312,75.3024723829564,100.052603892688,41.3466596528143,80.6549184639663,79.3792740662809,120.186743819043,68.6086270384008,102.02524986849,111.388742766965,119.805365597054,63.3482377695949,66.5044713308784,126.551814834298,116.070489216202,116.399263545502,165.228826933193,115.307732772225,87.440820620726,48.3364018937401,71.0941609679116,105.299842188322,67.8064176749079,108.022093634929,60.4155707522356,92.0699631772751,111.467648605997,74.2372435560231,112.651236191478,49.7632824829038,50.1052077853761,152.472382956339,49.9210941609679,84.6528143082588,72.7511835875856,95.7522356654393,14.7816938453446,22.7380326144135,131.048225006292,115.294581799053,93.0694371383482,68.3324566017885,67.6486059968439,137.835349815886,123.342977380326,74.4871120462913,104.116254602841,69.2924776433456,63.374539715939,61.7804986276468,154.010770975057,36.1536281179138,123.086734693878,95.4931972789116,132.397959183673,101.544784580499,102.791950113379,157.681405895692,92.9563492063493,74.2372435560231,1996-12-23
